"Thu Apr 03 19:17:08 CEST 2014";"@zeyesnidzeno";"RT";"@politeeks:";"QUI";"FAIT";"LE";"BOT";"pour";"envoyer";"à";"Boutin";"dès";"qu’elle";"twitte";":";"la";"#Bible";"dit";"aussi";"aux";"femmes";"de";""se";"taire";"dans";"les";"assemblées"……"
"Thu Apr 03 19:16:52 CEST 2014";"@MamaMauclerc";"ouiiiiiii";"ma";"popo";"enfin";"reconnecté";"sa";"mavais";"manqué";"de";"pas";"voir";"ta";"tete";"avk";"connecté";"hihi";":)";"@pauline_boutin"
"Thu Apr 03 19:16:42 CEST 2014";"@Fortissimots";"Christine";"Boutin";"sanctionnée";"par";"@Bescherelle";"le";""justicier";"de";"l'orthographe"";":";"http://t.co/Ly5Bd8Ci3C";"L'orthographe,";"quelle";"abomination..."
"Thu Apr 03 19:16:01 CEST 2014";"@MarcJoskin";"@dassouline";"@Stephane_Philip";"@partisocialiste";"@marccoatanea";"l'UMP";"demanderai";"au";"parquet";"de";"poursuivre";"Boutin";"http://t.co/uiiZi5feCF"
"Thu Apr 03 19:15:59 CEST 2014";"@Noesis14";"Le";"droit";"canon";"n°1078";"limite";"en";"effet";"le";""mariage";"consanguin";"au";"troisième";"degré";"collatéral",";"c'est-à-dire";"entre";"cousins";"germains";"#boutin"
"Thu Apr 03 19:15:03 CEST 2014";"@PSoccia";"RT";"@intwittoveritas:";"Boutin";"est";"peu";"amène";"pour";"une";"catho..."
"Thu Apr 03 19:15:02 CEST 2014";"@EdukActus";"Christine";"Boutin";"déclare";"que";"l’école";"est";"«";"une";"abomination";"».";"-";"http://t.co/xiEOvJxG3W"
"Thu Apr 03 19:14:23 CEST 2014";"@ampatenotte";"Le";"pécheur";"est";"toujours";"pardonné“@EdukActus:";"Boutin";"déclare";"que";"l’éducation";"nationale";"est";"«";"une";"abomination ».";"http://t.co/PmoG9GYosg”"
"Thu Apr 03 19:14:12 CEST 2014";"@lienamonnie";"RT";"@LeNouvelObs:";""On";"est";"envahi",";""abomination"...";"Les";"pires";"propos";"de";"Boutin";"sur";"l'homosexualité";">>";"http://t.co/7C4qC0OVsQ";"http://t.co/isi…"
"Thu Apr 03 19:14:09 CEST 2014";"@ratdeschamps60";"@christineboutin";"doit";"être";"condamnée"";"-";"7SUR7.be";"http://t.co/WiUh31Zrsz";"les";"mots";"ont";"un";"sens";"ABOMINATION";"http://t.co/AT6iSV9fEp";"aversion"
"Thu Apr 03 19:13:56 CEST 2014";"@mbi95";"RT";"@bonsoirmichel:";"ça";"y";"est";"la";"conne";"C";"BOUTIN";"vient";"d'être";"mise";"sur";"orbite...";"http://t.co/KtN7YeFREl"
"Thu Apr 03 19:13:52 CEST 2014";"@boulayounabdelk";""Christine";"Boutin";"doit";"être";"condamnée"";"-";"7SUR7.be";"-";"http://t.co/lUGUbr4P1x"
"Thu Apr 03 19:13:49 CEST 2014";"@alouxe01";"#boutin";"aurait";"déclaré";""l'homosexualité";"est";"une";"abomination"";"....";"Et";"ta";"relation";"consanguine";"Christine";",";"c'est";"pas";"une";"abomination";"?";"#tarée"
"Thu Apr 03 19:13:27 CEST 2014";"@boulayounabdelk";""Christine";"Boutin";"doit";"être";"condamnée"";"-";"7SUR7.be";"-";"http://t.co/u0k5nsQVNf"
"Thu Apr 03 19:13:06 CEST 2014";"@francoisgapihan";"Wa";"l'niveau...";"#Boutin";"“@christineboutin:";"François";"Hollande";"et";"Ségolène";"Royal";"?";""Nous";"sommes";"otages";"de";"ce";"couple";"!"";"#remaniement”"
"Thu Apr 03 19:12:58 CEST 2014";"@GillesLegaffeur";"@RouteurNews";"Pendant";"ce";"temps";"#Boutin";"se";"marre;";"elle";"ricane";"";"de";"nous";"lire!";"elle";"aime";"mettre";"de";"l'huile";"sur";"le";"feu,";"un";"jour";"elle";"se";"brûlera";"!"
"Thu Apr 03 19:12:44 CEST 2014";"@pierre13600";"Boutin";"et";"son";"sex";"toy";"http://t.co/RL85nVHCal"
"Thu Apr 03 19:12:22 CEST 2014";"@HermantBenjamin";"RT";"@AxelJoly:";"Propos";"abjects";"de";"Christine";"Boutin";"!";"Cette";"femme";"est";"une";"honte";"pour";"la";"France.."
"Thu Apr 03 19:11:58 CEST 2014";"@iVerger";"@Manizer75001";"@jeromeinparis";"ahhhhh";"Boutin";"votre";"grande";"obsession";"!";"Un";"problème";"avec";"maman";"sans";"doute"
"Thu Apr 03 19:11:53 CEST 2014";"@VdeNaguaBocsy";"RT";"@partisocialiste:";"Le";"Parti";"socialiste";"condamne";"les";"propos";"homophobes";"de";"Christine";"Boutin";"-";"par";"@marccoatanea";"";"http://t.co/S4HS7uz3FR"
"Thu Apr 03 19:11:53 CEST 2014";"@diversliens";""Christine";"Boutin";"doit";"être";"condamnée"";"-";"7sur7:";"7sur7"Christine";"Boutin";"doit";"être";"condamnée"7sur7L'ancienne";"pré...";"http://t.co/fWnwsKXd1H"
"Thu Apr 03 19:11:52 CEST 2014";"@ActusCloud";""Christine";"Boutin";"doit";"être";"condamnée"";"-";"7sur7";"http://t.co/CpavNnyyy5"
"Thu Apr 03 19:11:47 CEST 2014";"@yvanauet";"RT";"@bonsoirmichel:";"ça";"y";"est";"la";"conne";"C";"BOUTIN";"vient";"d'être";"mise";"sur";"orbite...";"http://t.co/KtN7YeFREl"
"Thu Apr 03 19:11:30 CEST 2014";"@gaysclipsinfos1";"Homophobie";"Les";"propos";"de";"Boutin";"sur";"l'homosexualité";"insupportables";"pour";"Copé";"";"Le";"président";"de";"l'UMP,...";"http://t.co/J7JVHNdPIS"
"Thu Apr 03 19:11:21 CEST 2014";"@A_Praseodyme";"RT";"@partisocialiste:";"Le";"Parti";"socialiste";"condamne";"les";"propos";"homophobes";"de";"Christine";"Boutin";"-";"par";"@marccoatanea";"";"http://t.co/S4HS7uz3FR"
"Thu Apr 03 19:10:42 CEST 2014";"@superwomanoupas";"Merci";"tu";"rendras";"service";"au";"monde";"entier";"#Boutin";"http://t.co/Et6yeLaTFG"
"Thu Apr 03 19:10:36 CEST 2014";"@fabblanc1";"RT";"@leLab_E1:";"L’homosexualité,";"une";""abomination"";"?";"Pour";"Christine";"Boutin,";"ce";"n'est";"pas";"elle";"qui";"le";"dit,";"mais";"la";"Bible";"http://t.co/67cDsf94C…"
"Thu Apr 03 19:10:16 CEST 2014";"@AndreReuter10";"Message";"personnel,";"lettre";"ouverte";"à";"Christine";"Boutin…De";"la";"part";"d’une";"abominable";"personne";"http://t.co/0SMKU6XJkQ";"via";"@wordpressdotcom"
"Thu Apr 03 19:10:05 CEST 2014";"@N0UVELLES";"“Christine";"Boutin";"doit";"être";"condamnée”";"– 7sur7";"http://t.co/MQF6IE7vVG"
"Thu Apr 03 19:08:42 CEST 2014";"@bonsoirmichel";"@d_geraud";"";"un";"ami";"proche";"de";"C";"Boutin";"Elleréclamme";"une";"loi";"pour";"dépénaliser";"la";"pédophilie";"pour";"le";"clergé";"contre";"un";"indugence";"pour";"inceste"
"Thu Apr 03 19:08:37 CEST 2014";"@iambapt";"RT";"@Maitre_Eolas:";"14";"ans";"après";"The";"West";"Wing,";"Christine";"Boutin";"joue";"les";"Dr";"Jacobs.";"http://t.co/h3CwXaiI17"
"Thu Apr 03 19:08:35 CEST 2014";"@teteenlair81000";"RT";"@francebleu:";"Deux";"responsables";"de";"l'UMP";"demandent";"la";"condamnation";"des";"propos";"de";"Christine";"Boutin";"sur";"l'homosexualité";"http://t.co/SRJev6v…"
"Thu Apr 03 19:08:06 CEST 2014";"@GeremyMorin";"RT";"@bselun:";"À";"lire";":";"Christine";"Boutin,";"la";"folle";"qui";"cache";"la";"fôret.";"Par";"@JulienKoj";"(et";"via";"@_Nico_)";"http://t.co/UC4OcEtQ4R";"#TaGueuleBoutin"
"Thu Apr 03 19:07:58 CEST 2014";"@renousse";"Le";"#Sidaction";"débute";"à";"20h";"ce";"soir.";"On";"attend";"impatiemment";"le";"live-tweet";"de";"#Boutin."
"Thu Apr 03 19:06:57 CEST 2014";"@desirdeperchoir";"#desirdeperchoir";"#copé";"#apoil";"Christine";"Boutin";"sur";"l'homosexualité";":";"des";"propos";""impardonnables";"...";"-";"RTL.fr";"http://t.co/nlsxRsr6aN"
"Thu Apr 03 19:06:47 CEST 2014";"@Mart4400";"RT";"@unehistoire1:";"Christine";"si";"tes";"parents";"avaient";"été";"homos,";"tu";"aurais";"pu";"choisir";"le";"nom";"de";"l'autre";"parent.";"Au";"lieu";"de";"#Boutin";"."
"Thu Apr 03 19:06:27 CEST 2014";"@FernandRaynaud";"-";"Mâme";"Boutin,";"décoincez-vous,";"baisouillez";"un";"coup,";"ça";"désinhibe.";"-";"Doux";"Jésus";"!";"-";"Arrêtez";"d'serrer";"les";"fesses";"!";"-";"Au";"s'cours";"!";"-";"Mouais..."
"Thu Apr 03 19:06:18 CEST 2014";"@giraultjcharles";"@Monpsyvite";"craboussaillage";"sur";"boubou";"sur";"boubou";"sur";"Boutin";"lalalala";"craboussaillage";"ah";"IOS";"à";"enregistré";"c'est";"numérisé";"Argh";"non";"cool....."
"Thu Apr 03 19:06:13 CEST 2014";"@Mart4400";"RT";"@bonsoirmichel:";"ça";"y";"est";"la";"conne";"C";"BOUTIN";"vient";"d'être";"mise";"sur";"orbite...";"http://t.co/KtN7YeFREl"
"Thu Apr 03 19:06:03 CEST 2014";"@Julien_Tabareau";"@Maitre_Eolas";"même";"pour";"injure";"publique";"http://t.co/XC2uTmYMp3";"cc";"@leplus_obs"
"Thu Apr 03 19:04:52 CEST 2014";"@MoeaArnaud";"RT";"@unehistoire1:";"Christine";"si";"tes";"parents";"avaient";"été";"homos,";"tu";"aurais";"pu";"choisir";"le";"nom";"de";"l'autre";"parent.";"Au";"lieu";"de";"#Boutin";"."
"Thu Apr 03 19:04:23 CEST 2014";"@Fleurfleurpower";"RT";"@RuedeVaugirard:";"Bon";"papier";"de";"@koztoujours";"sur";"les";"propos";"de";"Christine";"#Boutin";":";"http://t.co/OQrgb5Y7zS"
"Thu Apr 03 19:04:18 CEST 2014";"@Noesis14";"@LaComt";"@jf_cope";"@JeanLucRomero";"Mais";"bien";"sûr";",il";"n'y";"absolument";"aucun";"homophobe";"dans";"ce";"pays";"mdr";"Boutin";"juste";"une";"pauvre";"victime"
"Thu Apr 03 19:04:02 CEST 2014";"@lcpnc";"RT";"@Freud_is_alive:";"Je";"viens";"d'envoyer";"deux";"planches";"et";"une";"boîte";"de";"clous";"à";"Christine";"Boutin.";"J'ai";"bon";"espoir."
"Thu Apr 03 19:04:02 CEST 2014";"@giraultjcharles";"@Monpsyvite";"bonjour";"doc";"une";"journée";"stérile";"comme";"devrais";"être";"Boutin";"oups";"le";"fond";"de";"ma";"pensée";"étalé/ah";"c'est";"pas";"grave";"?est";"reparti";"hihihi"
"Thu Apr 03 19:03:55 CEST 2014";"@unehistoire1";"Christine";"si";"tes";"parents";"avaient";"été";"homos,";"tu";"aurais";"pu";"choisir";"le";"nom";"de";"l'autre";"parent.";"Au";"lieu";"de";"#Boutin";"."
